Date,Open,High,Low,Close,Volume
2024-02-02 13:56:00,171.73,171.9,171.72,171.86,73694
2024-02-02 13:57:00,171.87,171.95,171.79,171.95,66612
2024-02-02 13:58:00,171.95,171.98,171.92,171.97,72872
2024-02-02 13:59:00,171.96,171.98,171.87,171.95,119818
2024-02-02 14:00:00,171.96,171.98,171.86,171.9,84106
2024-02-02 14:01:00,171.89,171.95,171.66,171.71,94741
2024-02-02 14:02:00,171.7,171.94,171.7,171.91,69224
2024-02-02 14:03:00,171.92,171.96,171.84,171.92,62793
2024-02-02 14:04:00,171.93,171.97,171.91,171.94,60524
2024-02-02 14:05:00,171.94,171.98,171.9,171.94,59484
2024-02-02 14:06:00,171.94,171.98,171.91,171.94,58996
2024-02-02 14:07:00,171.94,171.96,171.91,171.93,93212
2024-02-02 14:08:00,171.93,171.98,171.92,171.96,63215
2024-02-02 14:09:00,171.96,171.97,171.91,171.96,58280
2024-02-02 14:10:00,171.96,171.98,171.92,171.93,58793
2024-02-02 14:11:00,171.93,171.98,171.91,171.98,59225
2024-02-02 14:12:00,171.97,171.98,171.91,171.97,103989
2024-02-02 14:13:00,171.97,171.98,171.94,171.97,61285
2024-02-02 14:14:00,171.97,171.98,171.9,171.95,233214
2024-02-02 14:15:00,171.96,171.98,171.92,171.97,92221
2024-02-02 14:16:00,171.98,171.98,171.95,171.98,91102
2024-02-02 14:17:00,171.98,172.23,171.97,172.2,265700
2024-02-02 14:18:00,172.2,172.3,172.19,172.25,137315
2024-02-02 14:19:00,172.25,172.34,172.23,172.28,176044
2024-02-02 14:20:00,172.28,172.33,172.19,172.21,123197
2024-02-02 14:21:00,172.2,172.22,172.02,172.07,85031
2024-02-02 14:22:00,172.08,172.15,172.0,172.14,80427
2024-02-02 14:23:00,172.15,172.3,172.12,172.29,109150
2024-02-02 14:24:00,172.3,172.36,172.27,172.36,135363
2024-02-02 14:25:00,172.35,172.37,172.32,172.36,93323
2024-02-02 14:26:00,172.35,172.37,172.28,172.33,91576
2024-02-02 14:27:00,172.33,172.34,172.08,172.12,125580
2024-02-02 14:28:00,172.12,172.16,172.03,172.03,74602
2024-02-02 14:29:00,172.02,172.12,171.95,172.02,106940
2024-02-02 14:30:00,172.02,172.15,172.01,172.12,69026
2024-02-02 14:31:00,172.12,172.13,171.99,172.03,104743
2024-02-02 14:32:00,172.02,172.03,171.87,172.0,139780
2024-02-02 14:33:00,172.0,172.0,171.95,171.97,78335
2024-02-02 14:34:00,171.97,172.0,171.93,171.96,43271
2024-02-02 14:35:00,171.96,172.05,171.81,171.86,118490
2024-02-02 14:36:00,171.87,171.91,171.83,171.89,102122
2024-02-02 14:37:00,171.89,171.92,171.85,171.87,71903
2024-02-02 14:38:00,171.87,171.9,171.69,171.87,104849
2024-02-02 14:39:00,171.87,171.87,171.71,171.79,114103
2024-02-02 14:40:00,171.8,171.84,171.74,171.79,69935
2024-02-02 14:41:00,171.77,171.77,171.58,171.63,83267
2024-02-02 14:42:00,171.62,171.63,171.41,171.44,143281
2024-02-02 14:43:00,171.43,171.53,171.36,171.52,130614
2024-02-02 14:44:00,171.53,171.65,171.52,171.54,101766
2024-02-02 14:45:00,171.52,171.61,171.4,171.53,128757
2024-02-02 14:46:00,171.54,171.62,171.46,171.51,72168
2024-02-02 14:47:00,171.51,171.79,171.5,171.76,108594
2024-02-02 14:48:00,171.76,171.9,171.74,171.85,101817
2024-02-02 14:49:00,171.86,171.89,171.81,171.81,59146
2024-02-02 14:50:00,171.81,171.82,171.68,171.72,93949
2024-02-02 14:51:00,171.71,171.93,171.69,171.89,111850
2024-02-02 14:52:00,171.9,171.94,171.84,171.9,67458
2024-02-02 14:53:00,171.9,171.91,171.81,171.89,83968
2024-02-02 14:54:00,171.9,171.99,171.9,171.95,95898
2024-02-02 14:55:00,171.91,171.96,171.71,171.72,102890
2024-02-02 14:56:00,171.73,171.75,171.58,171.75,90624
2024-02-02 14:57:00,171.75,171.77,171.68,171.75,76938
2024-02-02 14:58:00,171.75,171.9,171.74,171.86,88885
2024-02-02 14:59:00,171.86,171.98,171.85,171.98,102302
2024-02-02 15:00:00,171.98,172.0,171.9,171.95,131347
2024-02-02 15:01:00,171.93,171.96,171.85,171.95,97547
2024-02-02 15:02:00,171.95,171.96,171.88,171.95,60978
2024-02-02 15:03:00,171.95,172.0,171.88,171.99,93142
2024-02-02 15:04:00,171.99,172.01,171.96,171.98,312461
2024-02-02 15:05:00,171.97,172.18,171.95,172.18,238596
2024-02-02 15:06:00,172.17,172.33,172.15,172.18,218349
2024-02-02 15:07:00,172.19,172.2,172.09,172.18,113387
2024-02-02 15:08:00,172.17,172.26,172.13,172.14,112997
2024-02-02 15:09:00,172.15,172.25,172.13,172.25,107472
2024-02-02 15:10:00,172.24,172.33,172.23,172.32,102602
2024-02-02 15:11:00,172.32,172.35,172.14,172.2,99931
2024-02-02 15:12:00,172.19,172.24,172.05,172.11,114020
2024-02-02 15:13:00,172.12,172.26,172.11,172.25,134212
2024-02-02 15:14:00,172.25,172.29,172.07,172.07,133569
2024-02-02 15:15:00,172.08,172.17,171.95,171.96,189692
2024-02-02 15:16:00,171.97,172.0,171.8,171.84,103274
2024-02-02 15:17:00,171.84,171.87,171.8,171.83,80544
2024-02-02 15:18:00,171.83,171.84,171.66,171.81,148790
2024-02-02 15:19:00,171.81,171.9,171.79,171.88,73408
2024-02-02 15:20:00,171.88,171.89,171.67,171.77,119296
2024-02-02 15:21:00,171.77,171.78,171.62,171.65,124506
2024-02-02 15:22:00,171.65,171.66,171.41,171.43,189999
2024-02-02 15:23:00,171.43,171.48,171.18,171.25,302405
2024-02-02 15:24:00,171.24,171.39,171.07,171.27,225357
2024-02-02 15:25:00,171.28,171.31,171.07,171.13,239807
2024-02-02 15:26:00,171.15,171.15,170.91,171.04,239627
2024-02-02 15:27:00,171.05,171.36,171.05,171.33,269700
2024-02-02 15:28:00,171.33,171.42,171.32,171.39,114095
2024-02-02 15:29:00,171.38,171.39,171.28,171.38,98512
2024-02-02 15:30:00,171.38,171.47,171.24,171.25,175271
2024-02-02 15:31:00,171.25,171.32,171.18,171.23,133536
2024-02-02 15:32:00,171.22,171.3,171.18,171.24,119306
2024-02-02 15:33:00,171.24,171.35,171.1,171.33,183490
2024-02-02 15:34:00,171.31,171.34,171.17,171.21,121114
2024-02-02 15:35:00,171.22,171.25,171.11,171.18,112149
2024-02-02 15:36:00,171.18,171.37,171.16,171.37,134114
2024-02-02 15:37:00,171.37,171.42,171.29,171.36,140791
2024-02-02 15:38:00,171.37,171.39,171.2,171.22,98687
2024-02-02 15:39:00,171.22,171.3,171.13,171.24,133286
2024-02-02 15:40:00,171.25,171.35,171.2,171.34,132483
2024-02-02 15:41:00,171.34,171.44,171.25,171.39,194183
2024-02-02 15:42:00,171.39,171.43,171.31,171.39,122414
2024-02-02 15:43:00,171.39,171.39,171.24,171.26,139121
2024-02-02 15:44:00,171.28,171.34,171.21,171.28,160822
2024-02-02 15:45:00,171.28,171.39,171.22,171.29,213812
2024-02-02 15:46:00,171.3,171.48,171.25,171.48,255867
2024-02-02 15:47:00,171.48,171.48,171.38,171.47,160909
2024-02-02 15:48:00,171.47,171.85,171.46,171.72,380277
2024-02-02 15:49:00,171.73,171.74,171.5,171.74,220559
2024-02-02 15:50:00,171.74,171.77,171.6,171.74,227469
2024-02-02 15:51:00,171.74,171.98,171.66,171.95,267994
2024-02-02 15:52:00,171.96,172.1,171.85,171.96,387839
2024-02-02 15:53:00,171.94,171.97,171.7,171.92,296091
2024-02-02 15:54:00,171.92,172.0,171.75,171.88,350119
2024-02-02 15:55:00,171.9,172.06,171.66,171.7,522489
2024-02-02 15:56:00,171.7,171.83,171.63,171.8,371089
2024-02-02 15:57:00,171.8,171.84,171.62,171.79,472100
2024-02-02 15:58:00,171.78,171.89,171.65,171.87,697604
2024-02-02 15:59:00,171.87,171.92,171.72,171.8,1009805
2024-02-05 09:30:00,170.2,170.55,169.72,170.27,1731693
2024-02-05 09:31:00,170.27,170.52,169.77,170.11,344772
2024-02-05 09:32:00,170.07,170.14,169.46,169.65,341888
2024-02-05 09:33:00,169.68,170.09,169.47,169.92,351887
2024-02-05 09:34:00,169.92,169.97,169.1,169.31,496186
2024-02-05 09:35:00,169.31,169.5,168.62,169.01,642717
2024-02-05 09:36:00,169.01,169.67,168.97,169.63,284066
2024-02-05 09:37:00,169.63,169.78,168.7,169.03,426881
2024-02-05 09:38:00,169.04,169.21,168.77,169.15,235624
2024-02-05 09:39:00,169.15,169.15,168.76,168.98,231275
2024-02-05 09:40:00,168.98,169.14,168.86,168.89,282672
2024-02-05 09:41:00,168.89,169.09,168.81,169.03,197520
2024-02-05 09:42:00,169.04,169.12,168.65,168.85,308396
2024-02-05 09:43:00,168.86,169.02,168.8,169.0,143426
2024-02-05 09:44:00,168.99,169.1,168.83,168.92,216709
2024-02-05 09:45:00,168.93,169.2,168.85,169.09,251631
2024-02-05 09:46:00,169.07,169.08,168.79,168.99,153196
2024-02-05 09:47:00,169.01,169.03,168.75,168.77,155638
2024-02-05 09:48:00,168.78,168.9,168.73,168.82,166903
2024-02-05 09:49:00,168.8,168.8,168.38,168.4,322953
2024-02-05 09:50:00,168.41,168.49,167.8,167.8,558162
2024-02-05 09:51:00,167.8,168.08,167.7,168.08,373320
2024-02-05 09:52:00,168.09,168.29,168.06,168.17,238551
2024-02-05 09:53:00,168.19,168.5,168.16,168.43,262898
2024-02-05 09:54:00,168.43,168.43,168.19,168.27,142900
2024-02-05 09:55:00,168.26,168.66,168.23,168.63,233308
2024-02-05 09:56:00,168.67,168.89,168.62,168.86,238779
2024-02-05 09:57:00,168.85,168.85,168.62,168.74,133394
2024-02-05 09:58:00,168.73,168.74,168.43,168.52,103681
2024-02-05 09:59:00,168.52,168.78,168.51,168.61,113977
2024-02-05 10:00:00,168.6,168.62,168.2,168.42,204323
2024-02-05 10:01:00,168.41,168.71,168.27,168.6,136401
2024-02-05 10:02:00,168.58,168.98,168.53,168.97,187144
2024-02-05 10:03:00,168.97,168.98,168.6,168.61,115478
2024-02-05 10:04:00,168.61,168.71,168.49,168.58,116043
2024-02-05 10:05:00,168.58,168.78,168.47,168.73,140371
2024-02-05 10:06:00,168.74,169.04,168.64,168.99,162834
2024-02-05 10:07:00,168.99,169.02,168.73,168.86,123344
2024-02-05 10:08:00,168.85,169.09,168.81,168.97,128733
2024-02-05 10:09:00,168.98,169.03,168.76,168.92,93841
2024-02-05 10:10:00,168.92,169.11,168.92,169.04,165449
2024-02-05 10:11:00,169.01,169.1,168.74,168.75,142615
2024-02-05 10:12:00,168.75,168.94,168.62,168.69,128842
2024-02-05 10:13:00,168.69,168.71,168.43,168.48,144942
2024-02-05 10:14:00,168.48,168.74,168.4,168.63,99839
