Date,Open,High,Low,Close,Volume
2023-07-18 13:13:00,1.3975,1.3975,1.395,1.395,1100
2023-07-18 13:14:00,1.3975,1.3975,1.39,1.39,700
2023-07-18 13:15:00,1.39,1.4,1.39,1.39,18333
2023-07-18 13:16:00,1.395,1.3975,1.39,1.395,2168
2023-07-18 13:17:00,1.3975,1.3975,1.395,1.395,900
2023-07-18 13:18:00,1.395,1.3975,1.39,1.3975,1400
2023-07-18 13:19:00,1.4,1.4,1.4,1.4,100
2023-07-18 13:20:00,1.4,1.4,1.39,1.395,2243
2023-07-18 13:21:00,1.395,1.3975,1.39,1.3975,1740
2023-07-18 13:22:00,1.395,1.395,1.39,1.39,1100
2023-07-18 13:23:00,1.4,1.4,1.39,1.39,700
2023-07-18 13:24:00,1.3975,1.3975,1.39,1.39,800
2023-07-18 13:25:00,1.4,1.4,1.39,1.39,2619
2023-07-18 13:26:00,1.3975,1.3975,1.39,1.395,1835
2023-07-18 13:27:00,1.3975,1.3975,1.395,1.395,6900
2023-07-18 13:28:00,1.395,1.4,1.395,1.4,48694
2023-07-18 13:29:00,1.395,1.4,1.395,1.4,25169
2023-07-18 13:30:00,1.4,1.4075,1.4,1.4,13001
2023-07-18 13:31:00,1.405,1.405,1.405,1.405,500
2023-07-18 13:32:00,1.405,1.405,1.405,1.405,1700
2023-07-18 13:33:00,1.405,1.405,1.405,1.405,1500
2023-07-18 13:34:00,1.405,1.405,1.405,1.405,4000
2023-07-18 13:35:00,1.405,1.405,1.405,1.405,5473
2023-07-18 13:36:00,1.405,1.405,1.4009,1.405,3000
2023-07-18 13:37:00,1.405,1.405,1.405,1.405,500
2023-07-18 13:38:00,1.405,1.405,1.405,1.405,600
2023-07-18 13:39:00,1.405,1.405,1.405,1.405,0
2023-07-18 13:40:00,1.4,1.405,1.39,1.395,38501
2023-07-18 13:41:00,1.3909,1.395,1.3909,1.395,5750
2023-07-18 13:42:00,1.395,1.4,1.395,1.395,1600
2023-07-18 13:43:00,1.395,1.395,1.395,1.395,0
2023-07-18 13:44:00,1.3976,1.4,1.395,1.4,1643
2023-07-18 13:45:00,1.395,1.395,1.395,1.395,600
2023-07-18 13:46:00,1.395,1.4,1.395,1.395,13546
2023-07-18 13:47:00,1.395,1.395,1.39,1.39,398
2023-07-18 13:48:00,1.3988,1.3988,1.39,1.395,3642
2023-07-18 13:49:00,1.39,1.39,1.39,1.39,400
2023-07-18 13:50:00,1.395,1.395,1.39,1.39,993
2023-07-18 13:51:00,1.39,1.395,1.39,1.39,8225
2023-07-18 13:52:00,1.39,1.395,1.38,1.38,23110
2023-07-18 13:53:00,1.38,1.38,1.38,1.38,300
2023-07-18 13:54:00,1.38,1.38,1.38,1.38,1120
2023-07-18 13:55:00,1.38,1.39,1.38,1.38,7213
2023-07-18 13:56:00,1.38,1.38,1.38,1.38,400
2023-07-18 13:57:00,1.38,1.38,1.38,1.38,6780
2023-07-18 13:58:00,1.38,1.38,1.38,1.38,1400
2023-07-18 13:59:00,1.38,1.385,1.38,1.385,500
2023-07-18 14:00:00,1.38,1.39,1.38,1.38,2576
2023-07-18 14:01:00,1.38,1.3899,1.38,1.3899,9724
2023-07-18 14:02:00,1.38,1.395,1.38,1.395,78810
