Date,Open,High,Low,Close,Volume
2023-07-19 14:10:00,1.105,1.105,1.1,1.1,11912
2023-07-19 14:11:00,1.1,1.1086,1.1,1.1084,1698
2023-07-19 14:12:00,1.105,1.1084,1.1,1.1,1002
2023-07-19 14:13:00,1.1,1.11,1.1,1.105,131817
2023-07-19 14:14:00,1.1001,1.1094,1.1,1.105,9143
2023-07-19 14:15:00,1.105,1.1099,1.1,1.105,9500
2023-07-19 14:16:00,1.1001,1.1084,1.1,1.1001,22543
2023-07-19 14:17:00,1.105,1.1085,1.1,1.1,2905
2023-07-19 14:18:00,1.1001,1.105,1.1,1.1001,1110
2023-07-19 14:19:00,1.102,1.105,1.09,1.09,129797
2023-07-19 14:20:00,1.0901,1.0999,1.09,1.09,72111
2023-07-19 14:21:00,1.095,1.1,1.09,1.09,4300
2023-07-19 14:22:00,1.095,1.1,1.09,1.0985,25604
2023-07-19 14:23:00,1.095,1.0998,1.09,1.095,19607
2023-07-19 14:24:00,1.095,1.0984,1.09,1.09,21167
2023-07-19 14:25:00,1.095,1.0985,1.09,1.09,50675
2023-07-19 14:26:00,1.095,1.1,1.09,1.095,31397
2023-07-19 14:27:00,1.095,1.1,1.09,1.095,11446
2023-07-19 14:28:00,1.095,1.1,1.09,1.09,15801
2023-07-19 14:29:00,1.09,1.0984,1.09,1.09,5491
2023-07-19 14:30:00,1.0901,1.0984,1.09,1.095,6084
2023-07-19 14:31:00,1.095,1.0987,1.09,1.09,3499
2023-07-19 14:32:00,1.095,1.1,1.09,1.095,2146
2023-07-19 14:33:00,1.095,1.098,1.09,1.09,17648
2023-07-19 14:34:00,1.09,1.095,1.09,1.09,3600
2023-07-19 14:35:00,1.095,1.095,1.09,1.095,24731
2023-07-19 14:36:00,1.09,1.1,1.09,1.09,8339
2023-07-19 14:37:00,1.0985,1.1,1.09,1.1,16099
2023-07-19 14:38:00,1.09,1.0982,1.09,1.095,22029
2023-07-19 14:39:00,1.0901,1.1,1.09,1.09,16703
2023-07-19 14:40:00,1.095,1.0984,1.09,1.09,4815
2023-07-19 14:41:00,1.095,1.0964,1.09,1.09,6494
2023-07-19 14:42:00,1.09,1.095,1.09,1.0901,194478
2023-07-19 14:43:00,1.09,1.1,1.09,1.09,8309
2023-07-19 14:44:00,1.095,1.095,1.08,1.08,389449
2023-07-19 14:45:00,1.08,1.09,1.08,1.0883,40109
2023-07-19 14:46:00,1.0817,1.09,1.08,1.09,10800
2023-07-19 14:47:00,1.08,1.085,1.08,1.08,9424
2023-07-19 14:48:00,1.0885,1.0899,1.08,1.08,15516
2023-07-19 14:49:00,1.08,1.09,1.08,1.09,9021
2023-07-19 14:50:00,1.085,1.085,1.08,1.08,16655
2023-07-19 14:51:00,1.08,1.0884,1.08,1.0883,9627
2023-07-19 14:52:00,1.08,1.0899,1.08,1.0899,19690
2023-07-19 14:53:00,1.08,1.09,1.08,1.085,35193
2023-07-19 14:54:00,1.085,1.0884,1.08,1.08,20744
2023-07-19 14:55:00,1.08,1.09,1.08,1.08,11508
2023-07-19 14:56:00,1.085,1.09,1.08,1.085,21159
2023-07-19 14:57:00,1.085,1.09,1.08,1.08,8651
2023-07-19 14:58:00,1.0886,1.0899,1.08,1.085,15548
2023-07-19 14:59:00,1.08,1.0898,1.08,1.08,3572
2023-07-19 15:00:00,1.08,1.085,1.08,1.0801,18000
2023-07-19 15:01:00,1.08,1.09,1.08,1.085,52289
2023-07-19 15:02:00,1.08,1.0899,1.08,1.0815,4082
2023-07-19 15:03:00,1.085,1.0886,1.08,1.08,1100
2023-07-19 15:04:00,1.085,1.09,1.08,1.08,18858
2023-07-19 15:05:00,1.0885,1.0885,1.08,1.085,110198
2023-07-19 15:06:00,1.0801,1.09,1.08,1.0801,3626
2023-07-19 15:07:00,1.0885,1.09,1.08,1.085,6000
2023-07-19 15:08:00,1.08,1.085,1.08,1.08,4662
2023-07-19 15:09:00,1.085,1.085,1.08,1.085,70545
2023-07-19 15:10:00,1.0801,1.085,1.08,1.08,35900
2023-07-19 15:11:00,1.0801,1.0885,1.08,1.0882,16478
2023-07-19 15:12:00,1.09,1.09,1.08,1.08,29074
2023-07-19 15:13:00,1.085,1.09,1.08,1.08,35700
2023-07-19 15:14:00,1.085,1.09,1.08,1.08,3695
2023-07-19 15:15:00,1.085,1.09,1.08,1.08,47133
2023-07-19 15:16:00,1.085,1.09,1.08,1.0885,10597
2023-07-19 15:17:00,1.08,1.09,1.08,1.085,4447
2023-07-19 15:18:00,1.085,1.09,1.08,1.085,4712
2023-07-19 15:19:00,1.085,1.09,1.08,1.0899,70003
2023-07-19 15:20:00,1.085,1.0899,1.08,1.08,22422
2023-07-19 15:21:00,1.085,1.09,1.08,1.085,41800
2023-07-19 15:22:00,1.085,1.09,1.08,1.085,24074
2023-07-19 15:23:00,1.0899,1.09,1.08,1.085,30921
2023-07-19 15:24:00,1.085,1.1,1.08,1.09,350330
2023-07-19 15:25:00,1.095,1.1,1.09,1.095,28889
2023-07-19 15:26:00,1.0911,1.095,1.09,1.095,2618
2023-07-19 15:27:00,1.095,1.095,1.09,1.09,11579
2023-07-19 15:28:00,1.095,1.1,1.09,1.09,3978
2023-07-19 15:29:00,1.095,1.1,1.085,1.085,52902
2023-07-19 15:30:00,1.085,1.09,1.08,1.085,19764
2023-07-19 15:31:00,1.085,1.09,1.08,1.085,26532
2023-07-19 15:32:00,1.085,1.09,1.08,1.0818,28812
2023-07-19 15:33:00,1.085,1.09,1.08,1.0825,26905
2023-07-19 15:34:00,1.085,1.0885,1.085,1.085,20016
2023-07-19 15:35:00,1.085,1.09,1.08,1.085,32170
2023-07-19 15:36:00,1.085,1.0883,1.08,1.08,12826
2023-07-19 15:37:00,1.08,1.09,1.08,1.085,44992
2023-07-19 15:38:00,1.085,1.09,1.08,1.085,47803
2023-07-19 15:39:00,1.085,1.0899,1.08,1.085,28654
2023-07-19 15:40:00,1.09,1.09,1.08,1.08,16745
2023-07-19 15:41:00,1.085,1.0895,1.08,1.085,10977
2023-07-19 15:42:00,1.0875,1.0885,1.08,1.0815,12138
2023-07-19 15:43:00,1.085,1.085,1.08,1.085,10948
2023-07-19 15:44:00,1.085,1.09,1.08,1.085,11450
2023-07-19 15:45:00,1.085,1.09,1.08,1.08,34750
2023-07-19 15:46:00,1.085,1.09,1.085,1.085,88827
2023-07-19 15:47:00,1.085,1.085,1.08,1.085,7450
2023-07-19 15:48:00,1.085,1.09,1.08,1.085,16099
2023-07-19 15:49:00,1.08,1.09,1.08,1.08,29678
2023-07-19 15:50:00,1.085,1.0884,1.08,1.085,25325
2023-07-19 15:51:00,1.08,1.09,1.08,1.08,27767
2023-07-19 15:52:00,1.085,1.09,1.08,1.08,51640
2023-07-19 15:53:00,1.08,1.09,1.08,1.08,33788
2023-07-19 15:54:00,1.085,1.09,1.08,1.085,44733
2023-07-19 15:55:00,1.085,1.09,1.08,1.085,227541
2023-07-19 15:56:00,1.085,1.09,1.08,1.085,38197
2023-07-19 15:57:00,1.085,1.09,1.08,1.08,74729
2023-07-19 15:58:00,1.085,1.09,1.08,1.085,29240
2023-07-19 15:59:00,1.085,1.09,1.08,1.09,222424
